Time	Start	Mid	End	Avg	Name	Word	Vowel	f1	f2	f3
0.005	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-097.wav		<p:>	--undefined--	--undefined--	--undefined--
2.78498958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-098.wav		<p:>	--undefined--	--undefined--	--undefined--
2.82498958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-098.wav		<p:>	--undefined--	--undefined--	--undefined--
2.74498958333333:2.82498958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-098.wav		<p:>	462.52315896126356	2235.2436393202315	2959.4344443864165
Time	Start	Mid	End	Avg	Name	Word	Vowel	f1	f2	f3
0.005	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav		<p:>	--undefined--	--undefined--	--undefined--
0.0624947916666665	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav		<p:>	--undefined--	--undefined--	--undefined--
0.119989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav		<p:>	313.5705986753847	1677.849081628903	2813.581668498866
0.005:0.119989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav		<p:>	317.85575877528	1868.7553080336945	2935.156889118374
0.124989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	i	i	310.66580832867555	1637.3628646531806	2806.8985950989018
0.162489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	i	i	345.0137887202181	2589.270621379722	3221.79879791867
0.199989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	i	i	597.5540591493532	2260.7687910883474	3209.0549772599757
0.124989583333333:0.199989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	i	i	359.7815932831841	2197.5619662979902	3057.7820755627204
0.204989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	s	673.6406630916737	2199.979795008727	3191.6149835365472
0.232489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	s	639.952963627371	2101.842403235886	3044.1176414964807
0.259989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	s	473.14034292291313	2005.1968377141443	3103.8056604885655
0.204989583333333:0.259989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	s	646.17208085872	2110.420271788482	3075.044105832655
0.264989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	e~	479.5412121178714	1990.2632890221587	3080.3401414743116
0.302489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	e~	503.43183449510275	1935.512551314046	3049.630621951261
0.339989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	e~	501.954664121694	1939.2107227946149	3220.807423227421
0.264989583333333:0.339989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	e~	499.1935114605745	1953.4833416204476	3072.8384862645266
0.344989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	t	489.0289395663257	1915.4242682242023	3220.725530387579
0.36248958333333303	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	t	420.34875100348773	1743.2807157176787	3177.5814178261703
0.379989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	t	326.3761946752655	990.6461150380393	2387.868862985279
0.344989583333333:0.379989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	t	440.11928584195437	1791.7908322867474	3192.869434406907
0.384989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	e~	287.0761085131175	667.1470554932366	2023.113514085731
0.402489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	e~	412.7588263359914	1710.663094699479	3207.2045192877986
0.419989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	e~	352.5966633018691	1629.9962793966713	3075.9541638125124
0.384989583333333:0.419989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	e~	370.341788905324	1410.2688150085596	2864.9415155934807
0.42498958333333303	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	n	331.9780958592666	1593.3739787860313	3018.8369297591557
0.442489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	n	336.82885652632746	1599.0011693179692	2921.025594993577
0.459989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	n	468.6629410578997	1627.3462886896157	2930.360203803678
0.42498958333333303:0.459989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s e~ t e~ n	n	349.9619954570071	1603.5066192377465	2950.8028128160727
0.464989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	p	489.3872666407574	1574.6999990043232	2917.3738763291713
0.477489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	p	499.07675427095825	1475.0154360497854	2881.2988917581797
0.489989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	p	500.81919172116784	1461.829111122558	2827.845918701626
0.464989583333333:0.489989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	p	495.49147777937554	1510.117829108046	2890.0955581419566
0.494989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	r	503.56427304091414	1480.1625138150846	2833.2470468328115
0.5124895833333329	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	r	499.29001366719814	1574.496691337155	3093.6879704273774
0.529989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	r	476.8603282702263	1607.830782274766	3390.327018001632
0.494989583333333:0.529989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	r	498.03522698749623	1545.6000852375269	3046.593765199434
0.534989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	e	481.57244171383365	1634.3769342237545	3347.531782561433
0.552489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	e	522.6150475292153	1822.2455288286067	3157.746051741644
0.569989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	e	469.25377304124083	1754.19179026821	3221.2375992512552
0.534989583333333:0.569989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	e	503.82057256169907	1752.0759898070537	3238.5940423328975
0.574989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	s	455.49430302340846	1724.9165244248857	3169.065169341763
0.597489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	s	485.8409169150228	1789.8136936355509	3069.636264231916
0.619989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	s	520.2620488346148	1861.9876631632653	3260.6923143349477
0.574989583333333:0.619989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	s	476.1660506084633	1786.9729113072062	3127.698602126074
0.624989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	t	539.3378479667275	1836.0159355724304	3265.472906186355
0.6374895833333329	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	t	574.9226575909148	1845.469742743361	3214.8259550769494
0.649989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	t	600.8432870675073	1853.1275849770764	3153.650918732941
0.624989583333333:0.649989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	t	563.3283491577048	1841.9183373755088	3230.377034497311
0.654989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	e~	607.0560397439864	1856.0595035467222	3135.784444964112
0.7524895833333329	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	e~	558.8080854855389	1785.9326774818821	3225.330077658535
0.849989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	e~	434.3690472383552	1873.2858043939334	3265.893954338163
0.654989583333333:0.849989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	p r e s t e~	e~	572.1788950952832	1741.4991928618656	3018.0253161317046
0.854989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	z e~ j	z	388.69209102507165	1806.4689405114434	3263.1019049362903
0.8874895833333329	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	z e~ j	z	372.80789225775277	1860.466865711597	3268.4878053192433
0.919989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	z e~ j	z	512.306201286204	1885.7798109947812	3112.4042618878543
0.854989583333333:0.919989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	z e~ j	z	391.7976358096557	1826.9089336838433	3228.9241206413285
0.924989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	z e~ j	e~	524.9344550063096	1891.913485090096	3107.8713488009626
0.9774895833333315	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	z e~ j	e~	531.3369611689428	1675.5578782098696	3073.5374484230524
1.02998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	z e~ j	e~	483.46605522476705	1170.741429223447	2059.192469666291
0.924989583333333:1.02998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	z e~ j	e~	528.7970275144248	1632.7503861660637	3024.619700521835
1.0349895833333298	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	z e~ j	j	465.6883325520342	1101.2138760768512	2075.1656886662636
1.0474895833333298	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	z e~ j	j	434.99399079642365	978.0481353689612	2308.14367738185
1.05998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	z e~ j	j	432.39742506146365	966.1940269567924	2335.652965961141
1.0349895833333298:1.05998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	z e~ j	j	446.1221945116452	1023.5586997470106	2224.284882966023
1.0649895833333298	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	u n a	u	435.73130462428816	967.4985041961459	2294.44340133373
1.0874895833333298	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	u n a	u	489.80924103638046	1049.0032140692997	1980.7440530199074
1.10998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	u n a	u	468.9004602849186	1218.8086417530276	3813.5657934594674
1.0649895833333298:1.10998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	u n a	u	468.6977931646145	1045.5019996959593	2321.35818338704
1.1149895833333299	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	u n a	n	472.992305827342	1248.7073378171353	3812.176826654743
1.1274895833333298	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	u n a	n	549.9398309310984	1319.3403891136454	3789.246558660884
1.13998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	u n a	n	647.4681926267887	1365.4663953323452	3730.19036268945
1.1149895833333299:1.13998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	u n a	n	527.5471258126463	1295.8478711386751	3794.66704528537
1.14498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	u n a	a	670.0027801769045	1377.1910618958475	3704.854702983821
1.1874895833333299	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	u n a	a	708.2162672319514	1537.7999290486011	3479.87150480881
1.22998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	u n a	a	675.0611861567143	1387.9156257003187	3382.8194066409355
1.14498958333333:1.22998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	u n a	a	711.6366715374351	1467.3190792368587	3516.7663704648153
1.23498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	s	650.5074177567707	1382.574112388346	3381.7196792454956
1.2724895833333298	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	s	598.0832712000977	1598.8856451691638	3435.272410514351
1.30998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	s	623.037657527942	1482.371392330043	2599.0603704380064
1.23498958333333:1.30998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	s	603.5646280715832	1538.497216829659	3355.695676089814
1.3149895833333298	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	t	661.412033217253	1446.7054170840217	2469.339048442606
1.32748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	t	704.038603044938	1569.2917303322122	2577.8425478415907
1.33998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	t	753.7529248710999	1654.3242453627788	3286.5977883913897
1.3149895833333298:1.33998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	t	690.7104900776498	1531.5054296007456	2609.942395665237
1.3449895833333299	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	a	775.7158007359801	1641.9009086199128	3273.7846844867836
1.40748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	a	781.5539298117567	1324.2854094355298	3169.0209421174304
1.46998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	a	433.7322388320927	1381.5781168900928	3252.303269317966
1.3449895833333299:1.46998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	a	711.8121991395743	1441.097637178336	3233.4835702593823
1.47498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	v	425.3849122901016	1358.2782020378143	3215.9122600462524
1.49748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	v	454.02405629315456	1314.6754655011841	3088.012127819807
1.51998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	v	387.33785920292667	1505.8055218216457	3161.425494772392
1.47498958333333:1.51998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	v	433.76634620371516	1336.4717776517398	3126.6955217202626
1.5249895833333298	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	1	383.15815410197087	1589.942411662471	3199.9597140077394
1.53748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	1	392.4216493699317	1562.7682997065422	3203.5171871249945
1.54998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	1	397.2954564185281	1266.869908354501	3167.344019481175
1.5249895833333298:1.54998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	1	388.9510259068835	1550.0118590801496	3198.7409628680152
1.5549895833333298	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	s	402.9351770460818	1220.6608788125723	3176.876905724334
1.5674895833333298	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	s	433.2357861215435	1254.6859885681458	3199.8892865128328
1.57998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	s	452.6253305308978	1441.9138372299115	3094.0564972154007
1.5549895833333298:1.57998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	s t a v 1 s	s	423.27674805291696	1252.6108310183274	3182.490122274733
1.5849895833333298	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	d	458.56961516067616	1488.3481356081206	3074.8182217683866
1.59748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	d	486.38887037775277	1395.5496978298236	3064.2054524949226
1.60998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	d	491.07473809348556	1245.638966871127	3102.0670119792594
1.5849895833333298:1.60998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	d	476.12565717879585	1421.2993092262284	3069.629397376774
1.6149895833333299	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	o	491.64359713621946	1206.962293417517	3126.722048864256
1.65748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	o	484.13575575237127	1087.649182602989	3325.208004956953
1.69998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	o	498.1396818108208	1747.8640159113193	3091.4889095947324
1.6149895833333299:1.69998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	o	486.9234889525021	1200.1611435812185	3208.010883968159
1.70498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	s	503.99862505260984	1795.945131986329	3085.3577399125534
1.76748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	s	658.3062763871797	1637.3033258373368	2844.465240567948
1.82998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	s	579.5813324383419	1893.3671063392842	2913.82170342793
1.70498958333333:1.82998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	s	576.0868649602551	1739.784597462242	2938.0057799444558
1.8349895833333298	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	t	602.4344569633736	1811.115440246225	2814.644769593538
1.85248958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	t	436.7586324440559	827.1356485365407	2664.8317143132804
1.86998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	t	401.79809646847195	1071.024963490218	2785.0894179232523
1.8349895833333298:1.86998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	t	511.36583780181	1152.2651608070955	2712.791038519393
1.8749895833333299	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	u	396.1038229628584	1070.467226005123	2850.190372253963
1.93248958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	u	355.9015753187412	1168.8057975492293	2959.9684641130953
1.98998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	u	509.56317116192196	1394.5092245582237	2953.7018262345823
1.8749895833333299:1.98998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	u	380.4263794283944	1141.1742703799691	2975.7347701746517
1.99498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	p	519.7620477768926	1485.2110413745247	2961.1506696521133
2.0074895833333297	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	p	467.9729030948465	1496.7958696120443	2973.212097620402
2.01998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	p	377.06197496406406	1501.267129617061	2984.283191620586
1.99498958333333:2.01998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	p	481.34620210534666	1491.6531854765235	2969.2357595733015
2.02498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	n	362.410957622964	1550.6671017097065	3006.2270162276172
2.0524895833333296	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	n	605.02737477445	1865.4358535215852	3275.4807048351904
2.07998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	n	676.1338856452479	1898.6018650341261	2891.5076334836785
2.02498958333333:2.07998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	n	533.8641608327549	1801.6591824791165	3198.334931338662
2.08498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	e~	686.3078204808849	1895.1834256814318	2659.537848222276
2.1549895833333297	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	e~	669.5527150580848	1913.241988819649	3208.7173179939755
2.22498958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	e~	553.1342970331386	899.4605113271322	2089.360689843346
2.08498958333333:2.22498958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	d o s t u p n e~	e~	675.3978979217985	1596.1274459189553	2500.996561976583
2.22998958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	n o	n	532.1956718881341	745.1485134283228	2095.200563462853
2.26498958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	n o	n	477.74945177687755	1324.7094726372204	2040.4666299685782
2.29998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	n o	n	712.2633174336452	775.3346959870977	1311.466486753274
2.22998958333333:2.29998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	n o	n	540.2463646303037	1094.095897578038	1905.7580242510883
2.30498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	n o	o	712.2165262092564	812.1472349797479	1255.050047867579
2.34748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	n o	o	443.3533208629137	1089.786252007034	3215.9499274148898
2.38998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	n o	o	502.3152514993317	1346.6900959555478	2546.1149850376455
2.30498958333333:2.38998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	n o	o	559.7766693108771	1070.0168110267307	2636.285168254921
2.39498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	r a z v r a t	r	516.0050217501345	1353.6245789412658	2565.9924580412985
2.4224895833333298	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	r a z v r a t	r	582.7726048677831	1204.4047034626924	2098.337296087984
2.44998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	r a z v r a t	r	619.5517239572362	1121.269689465917	2512.9740011456242
2.39498958333333:2.44998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	r a z v r a t	r	566.4742518746286	1241.3633585238076	2318.3774438743108
2.45498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	r a z v r a t	a	646.870256491162	1114.730212828441	2474.9577997583015
2.5224895833333303	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	r a z v r a t	a	679.3545061366224	1100.4947259101498	2666.5266298675033
2.58998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	r a z v r a t	a	878.6174044158006	1057.8577263574946	3128.6814412940535
2.45498958333333:2.58998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	r a z v r a t	a	746.572749476442	1084.183481062944	2720.5051706252366
2.59498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	r a z v r a t	z	963.2660630653572	1116.1924878668592	3142.2841065699
2.6074895833333303	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	r a z v r a t	z	902.6239646047856	1578.5582332591744	3183.27791141708
2.61998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	r a z v r a t	z	815.5556228183275	1543.023600361066	3137.578711684835
2.59498958333333:2.61998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	r a z v r a t	z	921.1153494147552	1398.5577701474342	3166.618990556094
2.62498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	r a z v r a t	v	788.3984780656309	1511.2780828512095	3101.2148108579454
2.69748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-099.wav	r a z v r a t	v	413.6077459498676	1424.3204714556098	3050.4134158614906
